Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A]
2025-11-04-,19,43,49,42.70,49.51,-1.44,-1.41,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.30,99.80,0.00,90.00,343.70,368.70,409.70,432.00,445.30,449.60,457.80,457.80,463.40,455.60,438.70,426.10,395.80,361.40,314.60,279.40,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,50,42.72,49.51,-1.44,-1.41,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.30,99.80,0.00,90.00,343.70,368.70,409.70,432.00,445.30,449.60,457.80,457.30,463.40,455.00,438.70,425.40,395.20,360.70,314.00,278.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,51,42.73,49.51,-1.44,-1.43,-0.92,-0.08,-0.40,200.00,100.00,0.00,100.30,99.80,0.00,90.00,343.70,368.70,409.70,432.00,445.30,449.60,457.80,457.30,463.40,455.00,438.70,425.40,395.20,360.70,314.00,278.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,52,42.75,49.51,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.30,99.80,0.00,90.00,343.30,368.20,409.20,431.40,444.70,449.00,457.30,457.30,462.80,455.00,438.00,425.40,395.20,360.70,314.00,278.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,53,42.77,49.50,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.30,99.80,0.00,90.00,343.30,368.20,409.20,431.40,444.70,449.00,457.30,456.70,462.80,454.40,438.00,424.70,394.60,360.10,313.40,278.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,54,42.78,49.51,-1.45,-1.42,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,343.30,368.20,409.20,431.40,444.70,449.00,457.30,456.70,462.80,454.40,438.00,424.70,394.60,360.10,313.40,278.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,55,42.80,49.51,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,342.80,367.70,408.60,430.80,444.20,448.40,456.70,456.10,462.20,453.70,437.50,424.10,394.60,360.10,313.40,278.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,56,42.82,49.53,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,342.80,367.70,408.60,430.80,444.20,448.40,456.70,456.10,462.20,453.70,437.50,424.10,394.00,359.50,312.90,277.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,57,42.83,49.50,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,342.80,367.70,408.60,430.80,444.20,448.40,456.70,456.10,462.20,453.70,437.50,424.10,394.00,359.50,312.90,277.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,58,42.85,49.51,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,342.30,367.10,408.10,430.30,443.50,447.80,456.10,455.60,461.50,453.10,436.80,423.40,393.40,359.50,312.20,277.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,43,59,42.87,49.51,-1.45,-1.44,-0.92,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,342.30,367.10,408.10,430.30,443.50,447.80,456.10,455.60,461.50,453.10,436.80,423.40,393.40,358.90,312.20,277.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 0,42.88,49.50,-1.45,-1.43,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,341.80,367.10,407.50,430.30,443.00,447.80,456.10,455.60,461.50,453.10,436.80,423.40,393.40,358.90,312.20,277.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 1,42.90,49.51,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,341.80,366.60,407.50,429.70,443.00,447.30,455.50,455.00,461.00,452.50,436.20,422.70,392.70,358.30,311.70,276.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 2,42.92,49.50,-1.45,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,100.20,99.80,0.00,90.00,341.80,366.60,407.50,429.70,443.00,447.30,455.50,455.00,461.00,452.50,436.20,422.70,392.70,358.30,311.70,276.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 3,42.93,49.54,-1.44,-1.42,-0.94,-0.08,-0.40,200.00,100.00,0.00,100.10,99.80,0.00,90.00,341.40,366.10,407.00,429.20,442.50,446.70,455.50,455.00,461.00,452.50,436.20,422.70,392.70,358.30,311.70,276.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 4,42.95,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.10,99.80,0.00,90.00,341.40,366.10,407.00,429.20,442.50,446.70,455.00,454.40,460.40,451.90,435.60,422.10,392.10,357.70,311.10,276.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 5,42.97,49.54,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.10,99.80,0.00,90.00,341.40,366.10,407.00,429.20,442.50,446.70,455.00,454.40,460.40,451.90,435.60,422.10,392.10,357.70,311.10,276.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 6,42.98,49.50,-1.45,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,100.10,99.80,0.00,90.00,340.90,365.60,406.40,428.60,441.80,446.20,455.00,454.40,460.40,451.90,435.60,422.10,392.10,357.70,311.10,276.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 7,43.00,49.50,-1.44,-1.42,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.10,99.80,0.00,90.00,340.90,365.60,406.40,428.60,441.80,446.20,454.40,453.90,459.80,451.20,435.00,421.40,391.50,357.00,310.50,275.60,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 8,43.02,49.51,-1.44,-1.41,-0.94,-0.08,-0.40,200.00,100.00,0.00,100.00,99.80,0.00,90.00,340.90,365.60,406.40,428.60,441.80,446.20,454.40,453.90,459.80,451.20,435.00,421.40,391.50,357.00,310.50,275.60,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44, 9,43.03,49.51,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,340.30,365.10,405.80,428.10,441.30,445.60,453.90,453.90,459.10,451.20,434.40,421.40,391.50,357.00,310.50,275.60,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,10,43.05,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,340.30,365.10,405.80,428.10,441.30,445.60,453.90,453.30,459.10,450.60,434.40,420.80,390.90,356.50,310.00,275.00,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,11,43.07,49.50,-1.45,-1.42,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,340.30,365.10,405.80,428.10,441.30,445.60,453.90,453.30,459.10,450.60,434.40,420.80,390.90,356.50,310.00,275.00,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,12,43.08,49.51,-1.44,-1.44,-0.94,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,339.90,364.60,405.30,427.50,440.70,445.10,453.20,452.80,458.60,450.00,433.80,420.10,390.90,356.50,310.00,275.00,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,13,43.10,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,339.90,364.60,405.30,427.50,440.70,445.10,453.20,452.80,458.60,450.00,433.80,420.10,390.30,355.80,309.40,274.50,1448.50,1448.50,0.005,0.000,0.000
2025-11-04-,19,44,14,43.12,49.50,-1.45,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,339.90,364.60,405.30,427.50,440.70,445.10,453.20,452.80,458.60,450.00,433.80,420.10,390.30,355.80,309.40,274.50,1448.50,1448.50,0.005,0.000,0.000
2025-11-04-,19,44,15,43.13,49.50,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,339.50,364.10,404.80,427.00,440.10,444.50,452.70,452.20,457.90,449.40,433.10,419.50,390.30,355.80,309.40,274.50,1448.50,1448.50,0.005,0.000,0.000
2025-11-04-,19,44,16,43.15,49.55,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,339.50,364.10,404.80,427.00,440.10,444.50,452.70,452.20,457.90,449.40,433.10,419.50,389.60,355.20,308.80,273.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,17,43.17,49.50,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,339.50,364.10,404.80,427.00,440.10,444.50,452.70,452.20,457.90,449.40,433.10,419.50,389.60,355.20,308.80,273.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,18,43.18,49.51,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,339.00,363.60,404.20,426.40,439.60,444.00,452.10,451.70,457.40,448.80,432.50,418.70,389.10,355.20,308.20,273.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,19,43.20,49.52,-1.44,-1.42,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,339.00,363.60,404.20,426.40,439.60,444.00,452.10,451.70,457.40,448.80,432.50,418.70,389.10,354.60,308.20,273.40,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,20,43.22,49.55,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,338.50,363.60,403.70,426.40,439.00,444.00,452.10,451.70,457.40,448.80,432.50,418.70,389.10,354.60,308.20,273.40,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,21,43.23,49.50,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,338.50,363.10,403.70,425.90,439.00,443.30,451.60,451.10,456.80,448.20,431.90,418.10,388.50,354.00,307.60,272.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,22,43.25,49.52,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,338.50,363.10,403.70,425.90,439.00,443.30,451.60,451.10,456.80,448.20,431.90,418.10,388.50,354.00,307.60,272.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,23,43.27,49.50,-1.44,-1.42,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,338.00,362.60,403.10,425.30,438.50,442.80,451.60,451.10,456.80,448.20,431.90,418.10,388.50,354.00,307.60,272.90,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,24,43.28,49.54,-1.44,-1.42,-0.95,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,338.00,362.60,403.10,425.30,438.50,442.80,451.00,450.60,456.20,447.50,431.20,417.50,387.90,353.40,307.10,272.40,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,25,43.30,49.54,-1.45,-1.41,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,338.00,362.60,403.10,425.30,438.50,442.80,451.00,450.60,456.20,447.50,431.20,417.50,387.90,353.40,307.10,272.40,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,26,43.32,49.50,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,337.60,362.10,402.70,424.80,437.90,442.30,451.00,450.60,456.20,447.50,431.20,417.50,387.90,353.40,307.10,272.40,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,27,43.33,49.54,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,337.60,362.10,402.70,424.80,437.90,442.30,450.50,450.00,455.50,446.90,430.70,416.80,387.20,352.80,306.50,271.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,28,43.35,49.51,-1.44,-1.41,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,337.60,362.10,402.70,424.80,437.90,442.30,450.50,450.00,455.50,446.90,430.70,416.80,387.20,352.80,306.50,271.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,29,43.37,49.51,-1.45,-1.43,-0.94,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,337.10,361.60,402.10,424.20,437.30,441.70,449.90,450.00,455.00,446.90,430.00,416.80,387.20,352.80,306.50,271.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,30,43.38,49.50,-1.44,-1.41,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,99.90,0.00,90.00,337.10,361.60,402.10,424.20,437.30,441.70,449.90,449.50,455.00,446.30,430.00,416.20,386.70,352.30,306.00,271.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,31,43.40,49.51,-1.45,-1.42,-0.94,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,337.10,361.60,402.10,424.20,437.30,441.70,449.90,449.50,455.00,446.30,430.00,416.20,386.70,352.30,306.00,271.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,32,43.42,49.50,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,336.60,361.10,401.60,423.70,436.80,441.20,449.20,448.90,454.40,445.70,429.50,415.60,386.70,352.30,306.00,271.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,33,43.43,49.51,-1.45,-1.44,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,336.60,361.10,401.60,423.70,436.80,441.20,449.20,448.90,454.40,445.70,429.50,415.60,386.10,351.60,305.40,270.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,34,43.45,49.51,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.10,336.60,361.10,401.60,423.70,436.80,441.20,449.20,448.90,454.40,445.70,429.50,415.60,386.10,351.60,305.40,270.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,35,43.47,49.52,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.10,336.20,360.60,401.00,423.10,436.20,440.70,448.80,448.40,453.70,445.10,428.80,414.90,385.50,351.60,304.90,270.80,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,36,43.48,49.51,-1.44,-1.42,-0.95,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.10,336.20,360.60,401.00,423.10,436.20,440.70,448.80,448.40,453.70,445.10,428.80,414.90,385.50,351.00,304.90,270.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,37,43.50,49.51,-1.44,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.10,335.70,360.60,400.50,423.10,435.70,440.70,448.80,448.40,453.70,445.10,428.80,414.90,385.50,351.00,304.90,270.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,38,43.52,49.51,-1.46,-1.43,-0.94,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.10,335.70,360.10,400.50,422.60,435.70,440.10,448.20,447.80,453.20,444.50,428.20,414.30,384.90,351.00,304.30,270.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,39,43.53,49.50,-1.46,-1.42,-0.94,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.10,335.70,360.10,400.50,422.60,435.70,440.10,448.20,447.80,453.20,444.50,428.20,414.30,384.90,350.50,304.30,269.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,40,43.55,49.51,-1.44,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,335.30,360.10,400.00,422.60,435.20,440.10,448.20,447.80,453.20,444.50,428.20,414.30,384.90,350.50,304.30,269.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,41,43.57,49.50,-1.43,-1.41,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,335.30,359.70,400.00,422.10,435.20,439.60,447.60,447.30,452.60,444.00,427.60,413.60,384.30,349.80,303.80,269.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,42,43.58,49.52,-1.45,-1.41,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,335.30,359.70,400.00,422.10,435.20,439.60,447.60,447.30,452.60,444.00,427.60,413.60,384.30,349.80,303.80,269.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,43,43.60,49.51,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,334.80,359.10,399.40,421.60,434.60,439.00,447.60,447.30,452.60,444.00,427.60,413.60,384.30,349.80,303.80,269.30,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,44,43.62,49.50,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,99.90,0.00,90.00,334.80,359.10,399.40,421.60,434.60,439.00,447.10,446.70,452.00,443.30,427.00,413.00,383.70,349.30,303.20,268.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,45,43.63,49.51,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.10,0.00,99.80,99.90,0.00,90.00,334.80,359.10,399.40,421.60,434.60,439.00,447.10,446.70,452.00,443.30,427.00,413.00,383.70,349.30,303.20,268.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,46,43.65,49.50,-1.45,-1.43,-0.92,-0.08,-0.40,200.00,100.10,0.00,99.80,100.00,0.00,90.00,334.40,358.70,399.00,421.00,434.10,438.50,446.50,446.70,451.40,443.30,426.40,413.00,383.70,349.30,303.20,268.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,47,43.67,49.50,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.10,0.00,99.80,100.00,0.00,90.00,334.40,358.70,399.00,421.00,434.10,438.50,446.50,446.20,451.40,442.70,426.40,412.40,383.00,348.70,302.70,268.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,48,43.68,49.52,-1.44,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.00,334.40,358.70,399.00,421.00,434.10,438.50,446.50,446.20,451.40,442.70,426.40,412.40,383.00,348.70,302.70,268.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,49,43.70,49.51,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,333.90,358.20,398.40,420.50,433.50,437.90,446.00,446.20,450.80,442.70,425.80,412.40,383.00,348.70,302.70,268.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,50,43.72,49.51,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,333.90,358.20,398.40,420.50,433.50,437.90,446.00,445.70,450.80,442.20,425.80,411.70,382.50,348.10,302.10,267.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,51,43.73,49.49,-1.45,-1.42,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,333.90,358.20,398.40,420.50,433.50,437.90,446.00,445.70,450.80,442.20,425.80,411.70,382.50,348.10,302.10,267.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,52,43.75,49.51,-1.45,-1.42,-0.96,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.00,333.40,357.70,397.90,420.00,433.00,437.40,445.40,445.10,450.30,441.60,425.20,411.10,382.50,348.10,302.10,267.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,53,43.77,49.51,-1.45,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.00,333.40,357.70,397.90,420.00,433.00,437.40,445.40,445.10,450.30,441.60,425.20,411.10,381.90,347.60,301.60,267.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,54,43.78,49.54,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,333.40,357.70,397.90,420.00,433.00,437.40,445.40,445.10,450.30,441.60,425.20,411.10,381.90,347.60,301.60,267.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,55,43.80,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,333.00,357.20,397.40,419.40,432.40,436.80,444.90,444.60,449.70,440.90,424.60,410.50,381.30,347.60,301.00,267.20,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,56,43.82,49.51,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,333.00,357.20,397.40,419.40,432.40,436.80,444.90,444.60,449.70,440.90,424.60,410.50,381.30,346.90,301.00,266.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,57,43.83,49.51,-1.43,-1.42,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,333.00,357.20,397.40,419.40,432.40,436.80,444.90,444.60,449.70,440.90,424.60,410.50,381.30,346.90,301.00,266.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,58,43.85,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,332.50,356.70,396.90,418.90,431.90,436.40,444.40,444.00,449.10,440.40,424.10,409.90,380.70,346.90,300.50,266.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,44,59,43.87,49.51,-1.44,-1.42,-0.94,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,332.50,356.70,396.90,418.90,431.90,436.40,444.40,444.00,449.10,440.40,424.10,409.90,380.70,346.40,300.50,266.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 0,43.88,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.00,332.10,356.70,396.30,418.90,431.30,436.40,444.40,444.00,449.10,440.40,424.10,409.90,380.70,346.40,300.50,266.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 1,43.90,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.00,332.10,356.30,396.30,418.40,431.30,435.80,443.80,443.50,448.60,439.80,423.40,409.20,380.20,345.80,299.90,265.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 2,43.92,49.54,-1.46,-1.43,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.00,332.10,356.30,396.30,418.40,431.30,435.80,443.80,443.50,448.60,439.80,423.40,409.20,380.20,345.80,299.90,265.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 3,43.93,49.54,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,331.70,355.80,395.80,417.90,430.80,435.30,443.80,443.50,448.60,439.80,423.40,409.20,380.20,345.80,299.90,265.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 4,43.95,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,331.70,355.80,395.80,417.90,430.80,435.30,443.30,443.00,447.90,439.10,422.90,408.60,379.50,345.30,299.40,265.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 5,43.97,49.50,-1.44,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,331.70,355.80,395.80,417.90,430.80,435.30,443.30,443.00,447.90,439.10,422.90,408.60,379.50,345.30,299.40,265.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 6,43.98,49.51,-1.45,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,331.20,355.30,395.30,417.40,430.30,434.80,442.80,443.00,447.40,439.10,422.30,408.60,379.50,345.30,299.40,265.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 7,44.00,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,331.20,355.30,395.30,417.40,430.30,434.80,442.80,442.40,447.40,438.60,422.30,408.00,379.00,344.60,298.80,264.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 8,44.02,49.51,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,331.20,355.30,395.30,417.40,430.30,434.80,442.80,442.40,447.40,438.60,422.30,408.00,379.00,344.60,298.80,264.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45, 9,44.03,49.50,-1.45,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,330.80,354.80,394.80,416.80,429.70,434.20,442.20,442.40,446.80,438.60,421.70,408.00,379.00,344.60,298.80,264.70,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45,10,44.05,49.50,-1.46,-1.43,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,330.80,354.80,394.80,416.80,429.70,434.20,442.20,442.00,446.80,438.00,421.70,407.40,378.40,344.10,298.30,264.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45,11,44.07,49.51,-1.45,-1.42,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,330.80,354.80,394.80,416.80,429.70,434.20,442.20,442.00,446.80,438.00,421.70,407.40,378.40,344.10,298.30,264.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45,12,44.08,49.51,-1.46,-1.42,-0.94,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,330.30,354.40,394.30,416.30,429.20,433.70,441.70,441.40,446.30,437.40,421.10,406.80,378.40,344.10,298.30,264.10,1448.50,1448.50,0.006,0.000,0.000
2025-11-04-,19,45,13,44.10,49.53,-1.46,-1.42,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.70,100.00,0.00,90.10,330.30,354.40,394.30,416.30,429.20,433.70,441.70,441.40,446.30,437.40,421.10,406.80,377.90,343.50,297.80,263.60,1448.50,1448.50,0.006,0.000,0.000
